station_id, station_name, coordinate_x, coordinate_y, station_type, station_eng_name, register_date
200000241,밤꽃마을뜨란채아파트,197310.0249,422695.4749,1100,Bamkkot Maeul Tranchae Apartment,20200219000000
200000243,밤꽃마을,197102.0254,422836.7181,1000,Bamkkot Maeul ,20140203110712
200000245,조원고등학교,201289.8033,422640.171,1100,Jowon High School,20200226000000
200000247,연무동,202762.8589,421187.3605,1100,Yeonmu-dong,20140203111011
200000251,수원고용노동청,197522.4542,422281.3715,1100,Suwon Regional Employment and Labor Office ,20140203111107
200000254,성균관대정문,197709,420979,1000,Sungkyunkwan University Main Gate,20180626164652
200000255,점터마을,197913,420786,1000,Jeomteo Maeul ,20140203111419
200000271,동성아울렛,201013.4952,421040.883,1010,Dongseong Outlet,20200226000000
200000275,상광교동종점,201210.1368,425269.1054,1000,Sanggwanggyo-dong Bus Terminal ,20181226165851
200000276,동원고교.해우재입구,198479.131,423912.5679,1000,Dongwon High School / Haeujae,20141107105803
200000277,신일아파트,197026.9194,422042.2514,1000,Shinil Apartment ,20181212133702
200000278,조원시장,201358.0992,422091.2568,1000,Jown Market,20220720000000
200000279,조원시장,201361.4969,422070.9707,1000,Jown Market,20220720000000
202000259,황제연립,199619.7315,419532.8027,1100,Hwangje Villa,20221206000000
200000281,광교산스위첸아파트,201031.3121,422770.439,100,Gwanggyosan Switzen Apartment ,20210928000000
214001741,아주2차아파트,205522.3757,397847.9337,100,Aju Apartment 2-cha,20160824160525
214001744,광동제약,207231.6039,392757.155,100,Kwangdong Pharmaceuticals,20170913132628
214001745,문곡1리,201099.3957,396371.253,1100,Mungok 1-ri,20191104000000
214001746,해창,200820.1046,393725.4711,100,Haechang,20230523000000
214001748,건지미.KCC스위첸아파트,206182.3355,397744.3148,100,Geonjimi / KCC Switzen Apartment ,20160824164926
214001750,남부농협,205199.2838,396005.8914,100,Nambu Nonghyup ,20160824165022
214001753,은산2리회관앞,210955.3398,397591.5048,1100,Eunsan 2-ri Community Center,20190905000000
214000514,서탄입구,205605.9779,400265.624,1100,Seotan,20140520094529
214000515,진위면신리,205630.6774,399501.0828,1100,Jinwi-myeon Sin-ri,20081010000000
214000517,독곡삼익2차아파트,205485,398179,1000,Dokgok Samik Apartment 2-cha,20100514000000
214000519,미주아파트.서울제일병원,205573,397460,1100,Miju Apartment / Seoul Jeil Hospital ,20160715103143
214000521,라온중고등학교,205671,396434,1100,Raon Middle & High School ,20180430154438
214000524,우미아파트,205276.12,394446.0639,1100,Woomi Apartment,20190709094540
214000526,평택공단,206918.5712,389616.2027,1000,Pyeongtaek Industrial Complex,20170110133419
214000529,이곡마을3단지,208755.154,389213.0189,1000,Igok Maeul 3-danji,20191204000000
214000531,경동보일러,206671.4386,389751.1383,1000,Kyungdong Navien,20150430160940
214000532,이마트,206578.9559,390848.3049,1000,E-Mart,20230106000000
185500060,대전청사고속버스둔산정류장,234937.2324,317947.3115,10,Daejeon Government Complex Express Bus Dunsan Station,20190809172838
186500010,유성시외버스정류소,229598.1729,317309.6981,0,Yuseong Intercity Bus Station,20220729000000
186500020,유성시외버스정류소,229606.9467,317305.3064,10,Yuseong Intercity Bus Station,20220729000000
193500030,신복시외버스정류소,405086.6502,230229.0245,10,Sinbok Intercity Bus Station,20180417175443
193500050,태화,409154.1613,230212.4417,10,Taehwa,20180417175506
193500060,태화,409164.3048,230182.0114,10,Taehwa,20180417175518
193500070,울산지방법원앞,406999.5297,228655.4469,10,Ulsan District Court,20181106131557
193500090,공업탑,408967.6674,228347.7288,10,Gongeoptap,20181116094221
194500020,방어진,420155.8299,223443.5763,10,Bangeojin,20180417175532
194500040,동울산우체국,420461.5917,226249.4545,10,Dongulsan Post Office,20180417175559
194500050,남목,419913.9996,229356.0536,10,Nammok,20180417175610
194500060,남목,419906.3758,229325.5586,10,Nammok,20180417175621
194500080,현대중공업,420562.9145,227323.3532,10,Hyundai Heavy Industries ,20180417175821
200000001,하광교느티나무,201430.4958,423958.3949,1000,Hagwanggyo Neutinamu,20181123160835
200000002,하광교,201632.5818,423772.8882,1000,Hagwang-gyo Bridge,20181123160924
200000003,비석거리입구,201796.2854,423473.1243,1000,Baseokgeori Streeet ,20181123161023
200000004,문암골,202389.7857,423012.8478,1000,Munamgol ,20181123161101
216000048,한양대,185582.9795,422067.1822,1000,Hanyang University,20211103000000
216000049,성안고,185891.4878,422225.4917,1000,Seongan High School,20211103000000
216000052,그랑시티자이2차건너편,185019.5517,419601.7402,1000,Gran City Xi Apartment 2-cha,20211103000000
216000054,각골운동장,188607.548,420967.9691,1000,Gakgol Stadium ,20140214151111
216000056,본오2동행정복지센터,188632.6341,421558.7109,1000,Bono-dong Community Services Center,20200311000000
216000058,이익선생묘입구,187422.8157,423901.4795,1000,Tomb of Yi Ik,20140214151345
216000060,부곡중학교,187478.6865,424749.2714,1000,Bugok Middle School ,20140214151527
216000061,신라장,187528.8249,425035.0579,1000,Sillajang,20140214151550
216000063,부곡프라자,187801.0645,425622.5994,1000,Bugok Plaza,20211103000000
216000065,정재초등학교,187911.6953,426015.42,1000,Jungjae Elementary School,20140214152931
216000067,부곡공원,187521,425722,1000,Bugok Park,20140214153102
216000068,부곡고등학교,187339.277,425597.1406,1000,Bugok High School ,20140214153226
216000070,한양대입구,186127.7534,422385.8439,1010,Hanyang University ,20181129111523
216000072,삼보상록마을아파트,185988.769,422784.3817,1000,Sambo Sangrok Maeul Apartment ,20140214153544
216000075,스타프라자,186069.7508,424302.5172,1010,Star Plaza,20160707144958
216000076,시외버스터미널,186231.6748,423930.102,1000,Intercity Bus Terminal,20220111000000
216000078,이동꽃마을,186696.4134,423527.6552,1000,Idong-ggot Maeul ,20141210155238
216000081,성호공원앞,187579.1542,423288.6319,1000,Seongho Park,20171128131636
216000082,일동굴다리앞,187721.1585,423462.1233,1000,Ildong Guldari,20141210155828
216000085,도로공원,188136.9801,422827.8846,1000,Doro Park ,20141210160026
216000086,상록수역2번출구건너편,188154.13,422349.4473,1000,Sannoksu Station Exit 2,20220303000000
216000087,월드아파트앞,188134.7794,422046.6752,1000,World Apartment,20140520101159
216000089,신안아파트앞,188002.4903,421640.4414,1000,Shinan Apartment ,20140214161853
216000090,한양아파트,187635.5236,421654.7951,1000,Hanyang Apartment,20140520101244
216000092,신안아파트,187959,421301,1000,Shinan Apartment ,20140214161953
216000094,반월공원입구,188085,420867,1000,Banwol Park ,20140214162148
168000274,인재개발원입구,171368.2958,448764.6984,0,Human Resources Development Center,20160614155442
216000170,본오1동작은도서관,187959.4198,420940.1161,1000,Bono 1-dong Library ,20140217111153
216000171,안산대학교입구,188507,422858,1000,Ansan University,20140217111213
216000173,선우빌라,188567,423197,1000,Sunwoo Villa,20140217111300
216000175,부곡중건너편,187307.4769,424560.0775,1000,Bugok Middle School ,20140217111727
205000117,우림라이온스밸리5차,215162.5451,437595.6823,1000,Woolim Lions Valley 5-cha,20141203144704
205000120,(구)성남동주민센터,211778.7984,436868.6636,1000,(Former) Seongnam-dong Community Services Center,20141113213310
205000123,중원구청,211995,436551,1000,Jungwon-gu Office,20140122155112
205000126,상대원고개,214076,437586,1100,Sangdaewon Gogae ,20140122155154
205000127,상대원시장,213936,437079,1100,Sangdaewon Market,20140122155220
205000129,상대원1동행정복지센터,214529.1819,436778.0525,1100,Sangdaewon 1-dong Welfare Center,20181121164056
206000812,KFC사거리,210069.6371,429035.5784,100,KFC Sageori,20161020174734
205000337,어린이놀이터,213629.2575,437390.5707,100,Children's Playground ,20161020174734
205000338,희망유통,213734.8432,437389.0551,100,Huimang Wholesale Distribution ,20161020174734
205000339,은진어린이집,213854.5743,437388.0448,100,Eunjin Childcare Center,20190325111823
205000340,새마을금고,213905.599,437256.1889,100,Community Credit Cooperative,20161020174734
205000341,대원초교후문,213706.0471,437259.7253,100,Sangdaewon 1-dong Welfare Center,20161020174734
205000342,대화세탁소앞,213529.7341,437262.2513,100,Daehwa Laundary ,20161020174734
205000344,배수지,213436.2731,437146.5617,100,Reservoir,20161020174734
205000346,창대교회,213054.8511,436996.0137,100,Changdae Church ,20161020174734
205000347,한남교회,212439.6724,437234.8198,100,Hannam Church ,20161020174734
205000349,[폐지]성남여고,212585.6947,437040.5913,0,Seongnam Girl's High School ,20200610000000
205000351,모란시장입구,211292.8559,436426.7327,1000,Moran Market,20220413000000
205000353,[폐지]성남중학교,212576.5978,436781.6794,0,Seongnam Middle School,20200610000000
205000355,[폐지]뉴월드맨션,212710.2523,436528.3657,0,New World Mansion,20200610000000
205000357,[폐지]검단초교,212722.1483,436349.2267,0,Gomdan Elementary School,20200610000000
205000358,[폐지]검단초교,212738.9425,436348.527,0,Gomdan Elementary School,20200610000000
205000360,여수초등학교,211684.3095,435199.8361,100,Yeosu Elementary School,20161020174734
214001754,은산2리회관앞,210950.4764,397595.9739,1100,Eunsan 2-ri Community Center,20190905000000
214001756,당현4리,202768.8306,396656.5142,100,Danghyeon 4-ri ,20160824174413
214001758,지스마트,191449.6423,393310.4564,1100,G-smart,20180823105232
214001759,공단기숙사,197349.6599,393986.2776,100,Industrial Complex Residence,20160824175245
214001761,토진2리,196213.096,393383.3019,1100,Tojin 2-ri ,20160824175352
214001763,영창정공,197649.4613,394567.4578,100,"Youngchang Precision Industry Co., Ltd. ",20160824175445
214001765,토진1리,195762.4478,393112.3038,1000,Tojin 1-ri,20190110094118
214001767,한산2리.수부마을,197303.4486,394354.8379,1100,Hansan 2-ri / Subu Maeul,20230622000000
214001769,[폐지]어연리정미소,198338.8445,394379.841,0,Eoyeon-ri Mill,20230522000000
214001771,율북1리,198425.8116,395280.4128,100,Yulbuk 1-ri,20230523000000
214001773,두릉1리,202043.637,395833.3432,100,Dureung 1-ri ,20160824221647
201000484,일월도서관.청구아파트후문,197986.1887,420486.2852,1100,Irwol Library / Chunggu Apartment Back Gate,20180706171841
214001965,칠괴동우림아파트,207368.0145,391588.1723,1100,Chilgoe-dong Woolim Apartment ,20200108000000
214001966,제일아파트(마을),205307.0494,397536.2237,100,Jeil Apartment ,20160825165913
214001967,k-55후문사거리,203771.7002,397042.4584,1100,K-55 Back Gate Sageori ,20191104000000
214001968,구)노인정,206637.929,401813.2391,100,Former) Seniors Community Center,20160825170036
214001969,구)노인정,206636.6323,401824.416,100,Former) Seniors Community Center,20160825170108
214001971,근린공원,212094.1261,388301.0628,100,Neighborhood Park,20160825170213
214001973,푸르지오1.2차정문,212626.934,388536.8118,100,Prugio Apartment 1 & 2-cha Main Gate,20160904152302
214001975,성은동산,209623.3853,402739.0404,100,Seongeun Park ,20160825194528
214001977,은혜중고등학교,206872.1245,396143.3676,100,Eunhye Middle & High School,20160825195034
214000982,홍원3리,188165,390580,1000,Hongwon 3-ri ,20150508135522
214000983,홍원5리,188115.0327,390121.6271,1000,Hongwon 5-ri ,20090617000000
214000985,홍원2지구,187925.7477,390105.3778,1000,Hongwon 2-jigu,20150508135551
214000988,도대2리,191314,384344,1000,Dodae 2-ri,20180626173230
214000990,도대3리,191406,384844,1000,Dodae 3-ri,20150514144418
214000992,도대1리,191248,385312,1000,Dodae 1-ri,20150514144900
200000005,광교산입구.경기대수원캠퍼스,202726.7704,422164.3045,1000,Gwanggyosan / Kyonggi University Suwon Campus,20190213101427
200000007,광교산입구.경기대수원캠퍼스,202703.8583,422163.4616,1000,Gwanggyosan / Kyonggi University Suwon Campus,20190213101402
200000008,문암골,202385.5559,422994.8593,1000,Munamgol ,20181123161358
200000010,하광교,201629.0519,423725.8918,1000,Hagwang-gyo Bridge,20181123161507
200000012,용머리앞,201302.1243,424372.6451,1000,Yongmeori,20181123161718
200000013,용머리다리,201301.0096,424604.7985,1000,Yongmeori Bridge,20181123161752
200000015,상광교마을회관,201236.0895,425279.5903,1000,Sanggwanggyo Community Center ,20181123162005
200000017,광교산,201445.4527,425807.2569,1000,Gwanggyosan,20140127100958
200000020,중부경찰서,199661,421683,1000,Jungbu Police Station ,20140127101125
200000022,정자동성당,198712.8139,423123.813,1000,Jeongja-dong Catholic Church,20220112000000
200000026,율전동,197253,422272,1000,Yuljeon-dong,20140127101421
216000029,한국해양과학기술원,185091.3844,420322.9934,1000,Korea Institute of Ocean Science & Technology,20211103000000
216000031,본오아파트앞,186846.1418,419832.4595,1000,Bono Apartment,20140214101557
216000032,송호고,186329,423316,1000,Songho High School ,20140214101614
216000034,한대앞역2번출구.고향마을1단지,186960.9275,422908.3977,1000,Hanyang University Exit 2. Gohyang Maeul 1-danji,20230602000000
216000037,고향마을1단지,186957.8489,422864.277,1000,Gohyang Maeul 1-danji,20230602000000
216000038,로데오거리,186783.5073,422942.5853,1000,Rodeo Street,20181129111444
216000039,송호고,186340,423286,1000,Songho High School ,20140214103230
212000091,대성연립,183049.6831,447602.5501,1000,Daesung Villa,20210430000000
212000153,내동사거리,180203.5784,446449.276,1000,Naedong Sageori ,20140115132126
212000154,삼정사거리,179665.9072,446453.4904,1000,Samjeong Sageori,20140115132146
210000273,[폐지]강남시장,180495.3767,444896.4454,0,Gangnam Market,20230526000000
210000274,[폐지]강남공원,180497.3153,445231.0031,0,,20230526000000
210000275,[폐지]부천대우테크노파크,180496.1606,445411.8383,0,Bucheon Daewoo Techno-Park,20230526000000
210000276,[폐지]오토시그마,180497.6146,445791.5391,0,Auto Sigma,20230526000000
210000277,부천아이파크,179431.2005,445887.1699,1000,Bucheon I-PARK Apartment ,20140716183116
168000277,서인천농협,171378.2697,448861.7925,0,Seoincheon Nonghyup,20160614155442
168000280,한전서인천지점,171200.9807,448940.2388,0,KEPCO Seoincheon Branch,20160614155442
168000283,서구보건소,170995.8615,449168.2323,0,Seo-gu Community Health Center,20160614155442
168000285,서구보건소,171011.7151,449275.5833,0,Seo-gu Community Health Center,20160614155442
168000289,서구청역1번출구,171397.7914,449241.0767,0,Seo-gu Office Station Exit 1,20200406000000
168000291,주물단지,168876.8518,450191.0407,0,Casting Industrial Complex ,20160614155442
168000296,서구청역4번출구,171365.8076,449304.7736,0,Seo-gu Office Station Exit 4,20200406000000
168000297,LG전자(주),168250.1207,450498.2623,0,LG Electronics ,20160614155442
168000299,서부공단입구,168278.3715,450529.5302,0,Seobu Industrial Complex,20160614155442
168000301,서부공단입구,169521.2529,450079.4253,0,Seobu Industrial Complex,20160614155442
168000307,서인천세무서,171190.2489,449679.1302,0,Seoincheon District Tax Office,20160614155442
168000311,연희동행정복지센터,171410.3487,449689.7801,0,Yeonhui-dong Community Services Center,20200406000000
168000315,중앙아파트,171077.9296,449894.0628,0,Jungang Apartment ,20160614155442
168000322,공촌사거리(한국아파트),171208.4274,450032.1557,0,Gongchon Sageori ,20160614155442
168000324,공촌사거리,171200.497,450071.2106,0,Gongchon Sageori ,20160614155442
168000329,빈정내사거리,171036.5854,450147.3493,0,Binjeongnae Sageori,20160614155442
168000330,공촌사거리,171494.6676,450020.0809,1000,Gongchon Sageori,20211213000000
168000332,경남아파트,171979.2216,450005.5184,1000,Keangnam Apartment,20160614155442
168000336,인천서부교육지원청,172440.8098,449989.2063,1000,Incheon Seobu Office of Education,20211213000000
168000338,경서동입구,171038.9252,450612.1895,0,Gyeongseo-dong,20160614155442
168000340,공촌정수장,172842.1789,449949.3944,1000,Gongchon Water Purification Plant,20211213000000
168000342,부대앞,173151.7368,449903.0826,1000,Army Unit,20211213000000
168000343,부대앞,173122.4872,449946.1445,1000,Army Unit,20211213000000
168000345,대인고등학교,171416,450671,1000,Daein High School,20160614155442
168000347,간재울초등학교,171047.6482,450983.5305,0,Incheon Ganjae-ul Elementary School ,20160614155442
205000362,여수동입구,211782.9008,435009.3377,100,Yeosu-dong,20190510101317
205000363,유할인마트,214649.2095,439183.5466,100,U-Discount Mart,20161020174734
205000365,한국유통,214754.7055,439358.7297,100,Korea Wholesale Distribution,20161020174734
205000368,모란역5번출구,211348.1371,436540.7644,1100,Moran Station Exit 5,20220714000000
205000369,모란역(공항.시외버스),211391.7553,436591.1503,11,Moran Station,20220413000000
205000372,모란시장,211061.5636,436415.7017,1000,Moran Market,20220413000000
211000285,극동아파트,180695.8155,441721.135,100,Kukdong Apartment,20180905102621
211000286,극동아파트,180682.9455,441731.9458,100,Kukdong Apartment,20180905102611
211000289,성지아파트.산성교회입구,181372.8232,442270.0512,1000,Sungji Apartment / Sansung Church ,20170726112435
211000291,자이.호반베르디움,183331.9485,440052.1458,1000,Xi / Hoban Vertium Apartment ,20171221131539
211000293,한성맨션,183671.3375,442168.0316,1000,Hansung Mansion,20180410104857
211000294,한성맨션,183742.1851,442195.7072,1000,Hansung Mansion,20180410105313
211000296,옥길자이아파트.옥길테크노벨리,183392.1043,440323.8966,1000,,20230808000000
211000299,용못내공원.옥길동종점,184762.8134,440502.0179,1000,Yongmotnae Park / Okgil-dong Bus Terminal ,20191017000000
212000001,부천종합운동장역,182189.0518,444892.4816,1000,Bucheon Sports Complex Station,20200515000000
212000003,내촌사거리,180909.4781,446503.0274,1000,Naechon Sageori,20140114150544
212000005,도당사거리,180743,446226,1000,Dodang Sageori ,20140114152222
212000006,내촌사거리,180886.1945,446366.9529,1000,Naechon Sageori,20210407000000
212000008,오정동경인OBS방송국,181026,447514,1100,Ojeong-dong Gyeongin OBS,20140114153139
212000010,대장초교,181459.5282,448813.1967,1000,Daejang Elementary School ,20190125104519
212000012,여월중,182054,446378,1100,Yeowol Middle School ,20140114155542
212000015,원종종합시장.성곡사거리,182666.7629,446474.1738,1100,Wonjong Market / Seonggok Sageori,20201228000000
212000017,오정농협,182668.2818,447131.8183,1100,Ojeong Nonghyup,20201228000000
212000019,[폐지]동진아파트,182830,447547,0,Dongjin Apartment,20210430000000
212000021,오쇠동삼거리,183029.6959,448848.7281,1000,Osoe-dong Samgeori,20140114161633
212000022,오쇠동입구,182932.4493,448609.7193,1000,Osoe-dong,20140114161700
214000997,홍원3지구,188066.0471,389919.9594,1000,Hongwon 3-jigu,20090608000000
214000998,홍원3지구,188074,389913,1000,Hongwon 3-jigu,20090608000000
214001000,경림건설,188826,389091,1000,Gyeongnim Construction,20130409000000
214001002,석정5리(새원입구),189349,388960,1000,Seokjeong 5-ri (Saewon),20130409000000
214001005,석정5리(현석),189349,388579,1000,Seokjeong 5-ri (Hyeonseok),20150514154836
214001006,원석정,189377,388026,1000,Wonseokjeong,20150514155213
214001008,석정1리(감기),189322,387815,1000,Seokjeong 1-ri (Gamgi),20150514161317
214001011,석정2리(한유지부락입구),189240,387346,1000,Seokjeong 2-ri (Hanuji Town),20150514162921
214001013,석정2리.마을회관,189143,387059,1000,Seokjeong 2-ri / Community Center,20150514162738
214001018,국민은행,192397.8237,390745.9831,1000,KB Bank,20151019132438
214001020,뉴욕치과,186151.4954,387400.3736,1000,New York Dentistry,20150514163158
214001273,신대2리,199842.478,382604.9398,1000,Sindae 2-ri ,20170614110932
214001274,신안인스빌앞,203796.6322,395010.5697,1000,Godeok,20210827000000
214001275,하북차고지,205646.5406,400180.0199,1000,Habuk Garage,20150515171605
214001276,모아아파트,186518.7959,387698.6982,1000,MoA Apartment,20150515171634
214001277,삼덕초등학교,192058.0422,393065.4654,1100,Samduck Elementary School,20140520095723
214001278,만호리입구,187152.0526,384613.7615,1000,Manho-ri,20190110093743
214001279,한라아파트,186656.082,384583.6547,1000,Halla Apartment ,20131031000000
214001280,평택지방해양수산청,186205.2628,384502.8819,1000,Pyeongtaek Regional Office of Oceans and Fisheries,20221007000000
214001281,해창교,201897.4904,390817.0046,1000,Haechanggyo Bridge,20150408091334
214001282,삼부르네상스아파트,186783.994,387571.6686,1000,Sambu Renaissance Apartment ,20160905105258
214001283,만호5리,186484.0473,384564.2108,1000,Manho 5-ri,20221007000000
214001285,도대3리,191396,384838,0,Dodae 3-ri,20121203000000
214000771,우양에이치씨,187133.3523,385199.8386,1000,Wooyang HC,20221222000000
214000776,우미아파트,205241.9778,394328.6861,1100,Woomi Apartment,20190709094602
214000777,이충주택단지,205517.8005,394973.4538,1100,Ichung House,20220801000000
214000778,송탄고교,206109.7267,395011.3841,1100,Songtan High School,20150506101623
214000779,송탄고등학교,206101.6247,395035.3519,1100,Songtan High School,20150506101648
214000580,쌍용자동차앞,208795.6459,391564.495,1000,Ssangyong Motor Company,20230704000000
214000585,동광아파트,208902.9167,392183.5559,1000,Dongkwang Apartment ,20191104000000
214000587,동삭동현대아파트,208507.1694,390859.5717,1000,Dongsak-dong Hyundai Apartment,20230224000000
214000588,모산근린공원,208270.0474,390479.9222,1000,Mosan Neighborhood Park ,20211230000000
214000590,세교지구,207990.0486,389508.0725,1000,Segyo Jigu,20181126162740
214000592,유천3리,209353.8475,385755.184,1000,Yucheon 3-ri,20230106000000
214000594,유천3리,209366.1493,385716.5084,1000,Yucheon 3-ri,20230106000000
214000595,평택터미널,207791.463,387604.5095,1000,Pyeongtaek Terminal,20210629000000
214000597,통복시장,207318.0933,388221.3204,1100,Tongbok Market,20210514000000
214000599,중앙초교앞,206860.1751,388788.8568,1000,Jungang Elementary School,20160923160354
214000600,은실,206576.1052,389012.5632,1000,Eunsil,20081029000000
214000603,세교삼거리.K2볼링장,206389.2762,389842.8831,1000,Segyo Samgeori / KS Bowling Alley,20081029000000
214000604,평택지제역,206313.1953,390752.7341,1000,Pyeongtaek Jije Station ,20170302113546
214000605,모곡동,206211.9244,392032.4257,1000,Mogok-dong,20081010000000
214000608,광동제약.홈플러스,205497.0646,393515.2461,1100,KWANG DONG PHARMACEUTICAL / HomePlus,20200108000000
233002219,창말입구.대주,202004.0545,403408.8755,1000,Changmal / Daeju,20210621000000
214001905,영신화학,207536.2619,400066.2162,1100,Youngshin Chemical,20210329000000
214001906,진위초등학교,207817.5272,399834.489,1100,Chinwi Elementary School,20210329000000
214001907,진위초등학교,207822.5373,399842.65,1100,Chinwi Elementary School,20210329000000
214001908,마산4리입구,208299.1095,398624.598,100,Masan 4-ri,20230803000000
214001910,진위향교앞,208393.1256,399606.165,100,Jinwihyanggyo Bridge,20160825145044
214001912,무봉산참나무집,208908.1323,399965.4945,100,Mubongsan Chamnamujib,20160825145139
214001914,울성길,205437.0189,390215.3741,1000,Ulseong-gil,20220310000000
214001917,마산4리다목적회관,208583.3206,398270.5918,100,Masan 4-ri Multipurpose Hall,20200108000000
214001918,동안마을,206780.4833,397567.7704,100,Dongan Maeul ,20210625000000
214001922,신리연립,206232.1021,399491.7638,100,Sin-ri Villa,20160825150719
214001924,삼익2차아파트,205554.4008,398122.2218,100,Samik Apartment 2-cha,20160825150853
167000440,계양체육관(벨로드롬경기장),177339.5899,447603.5885,1000,Gyeyang Stadium (Velodrome Stadium),20210427000000
167000441,풍림아이원,177471.3033,450580.5349,1000,Poonglim I-One Apartment ,20160614155442
167000442,주공아파트,178636.0349,451097.0528,0,Jugong Apartment ,20160614155442
167000444,귤현차량기지.센트레빌3단지,177382.6064,451673.474,1000,Gyulhyeon Garage / Centreville 3-danji,20200406000000
167000446,동양지구입구,177928.2292,450699.624,1000,Dongyang-jigu,20160614155442
167000447,광명아파트,174294.4552,446229.4228,1000,Kwangmyung Apartment,20160614155442
167000456,귤현현대아이파크,177736.627,451908.8805,0,Gyulhyeon Hyundai I-PARK Apartment,20160614155442
167000459,현대오일뱅크,178224.9844,447085.8812,0,Hyundai Oil Bank,20160614155442
167000477,다남식당,176086.359,452070.8342,1000,Danam Restaurant,20160614155442
167000478,다남식당,176070.3802,452072.2584,1000,Danam Restaurant,20160614155442
167000521,동양지구1단지정문,178364.038,450831.1012,1000,Dongyang-jigu 1-danji Main Gate,20160614155442
167000523,동양도서관.휴먼빌아파트,178503.4011,451163.1132,1000,Dongyang Library / Humanville Apartment,20200406000000
167000524,[미지정]동양지구1단지정문,178362.9771,450846.17,0,,20200117000000
167000533,계산동수협,175690.1379,449069.3519,1000,Gyesan-dong Suhyup ,20160614155442
167000551,계양센트레빌1단지111동앞,177874.5114,451667.5802,1000,Gyeyang Centreville Apartment 1-danji building no. 111,20210428000000
167000553,당미마을,178573.3755,450948.0098,1000,Dangmi Maeul,20160614155442
167000555,동양자이입구,178355.8622,451225.9685,1000,Dongyang Xi Apartment,20160614155442
167000558,효성서초등학교,173302.9208,447268.7094,0,Hyosungseo Elementary School,20160614155442
167000560,명현초등학교,174447.3364,447625.0571,0,Myeonghyun Elementary School,20160614155442
167000561,작전역,175342.6956,447589.2961,0,Jakjeon Station,20160614155442
167000563,까치말사거리,176344.2354,447604.2004,0,Kkachimal Sageori,20160614155442
167000565,도두리마을,177094.2198,447616.4323,0,Dodu-ri Maeul,20160614155442
167000566,도두리마을,176996.7885,447631.008,0,Dodu-ri Maeul,20160614155442
167000569,하우스토리,177715.9123,450600.3355,0,Haustory ,20160614155442
167000570,하우스토리,177736.2546,450598.3412,0,Haustory ,20160614155442
212000410,까치울마을,183640.6718,445639.2162,1000,Ggachiul Maeul,20150622094655
212000411,까치울터널,184164.1764,445687.3561,1000,Ggachiul Tunnel,20150622094711
212000412,까치울터널,183848.3467,445673.514,1000,Ggachiul Tunnel,20150622094730
212000413,까치울마을,183620.8483,445665.0182,1000,Ggachiul Maeul,20150622094748
212000414,오정샛말주택단지,180962.3162,447963.028,1000,Ojeong Saetmal Housing Complex,20150622094835
212000417,원종역,182741.9963,446884.6644,1000,Wonjong Station ,20220811000000
212000418,원종역1번출구,182697.1429,446925.3346,1000,Wonjong Station Exit 1,20220811000000
208000032,석수지구대,192695,434761,1100,Seoksu Police Precinct,20140421160018
208000034,관악역,191903.4814,435317.2167,1110,Gwanak Station ,20140421160105
208000037,석수역(중),191379.578,436834.8994,1000,Seoksu Station,20210125000000
208000042,안양예술공원,192377.3659,434956.5104,1100,Anyang Art Park ,20140421160218
208000045,양명고.양명여고.대우아파트,193149,433885,1100,Daewoo Apartment / Yangmyung High School,20200506000000
208000047,관악역,191675.8951,435178.5147,1000,Gwanak Station,20230406000000
208000049,[폐지]충훈2교앞,190745,433424,0,Chunghun 2-gyo Bridge,20220221000000
208000051,안양세무서,193373.2931,431887.6556,1100,Anyang District Tax Office,20140421161025
208000052,만안경찰서,193449,431668,1100,Manan Police Station ,20120619000000
208000055,성결대학,193700,431141,1100,Sungkyul University,20140421161137
208000057,충훈2교,190631.5283,433516.4129,1000,Chunghun 2-gyo Bridge,20150819113946
208000058,한일아파트.삼봉마을,190952.319,433303.7307,1000,Hanil Apartment / Sambong Maeul,20141125150551
208000060,박달삼거리,191553.32,433387.5486,1000,Bakdal Samgeori,20141125150636
208000061,박달우성아파트,191808.9581,433401.4529,1100,Bakdal Woosung Apartment ,20141125150656
208000064,대동문고,192804.9834,433260.3634,1000,Daedong Book,20230412000000
201000485,오목천동서희스타힐스,196857.8772,416177.7936,1100,Omokcheon-dong Seohee Star Hills Apartment ,20191113000000
208000294,금호아파트,191116.3476,433046.0757,1100,Geumho Apartment ,20180710113041
208000295,박달초교.안양고교,191289.9598,433150.7995,1100,Bakdal Elementary School / Anyang High School ,20180710105144
208000296,열린문교회,191523.6466,433275.6219,1100,Open Door Presbyterian Church,20180709154106
214000043,인광육교,193204.7636,384612.6074,1000,Ingwang Overpass,20230523000000
214000046,인광육교,193209.1824,384595.2534,1000,Ingwang Overpass,20230523000000
214000048,방림3리,189753.87,385265.1869,1000,Bangnim 3-ri ,20200904000000
214000050,신영2리,190051.1189,381991.9268,1000,Sinyeong 2-ri ,20150417172013
214000052,신영1리,189258,383129,1000,Sinyeong 1-ri ,20090223000000
214000060,동명스틸,186660.6202,385997.9323,1000,Dongmyung Steel,20190110092033
214001463,성공회앞,193228.5264,387464.7363,1000,Anglican Church,20150609170558
214001464,근내리,204306.6107,386519.8728,1000,Geunnae-ri,20220517000000
214001465,지제교차로,205129.242,390970.8363,1000,Jeje Junction ,20220425000000
214001466,덕동사거리,209275.3434,388678.6916,1000,Deok-dong Sageori,20160331141149
